title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe,category
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Incline Bench Press (Dumbbell),,,2.0,normal,40.0,8.0,,,,Chest
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Incline Bench Press (Dumbbell),,,3.0,normal,40.0,8.0,,,,Chest
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Iso-Lateral Row (Machine),,,0.0,warmup,40.0,12.0,,,,Lats
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Iso-Lateral Row (Machine),,,1.0,normal,80.0,10.0,,,,Lats
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Iso-Lateral Row (Machine),,,2.0,normal,90.0,8.0,,,,Lats
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Iso-Lateral Row (Machine),,,3.0,normal,90.0,8.0,,,,Lats
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Chest Press (Machine),,,0.0,normal,35.0,8.0,,,,custom
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Chest Press (Machine),,,1.0,normal,35.0,8.0,,,,custom
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Chest Press (Machine),,,2.0,normal,35.0,8.0,,,,custom
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Lateral Raise (Machine),,,0.0,normal,20.0,10.0,,,,Shoulders
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Lateral Raise (Machine),,,1.0,normal,20.0,8.0,,,,Shoulders
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Lateral Raise (Machine),,,2.0,normal,20.0,8.0,,,,Shoulders
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,EZ Bar Biceps Curl,0.0,,0.0,normal,20.0,10.0,,,,Biceps
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,EZ Bar Biceps Curl,0.0,,1.0,normal,20.0,8.0,,,,Biceps
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,EZ Bar Biceps Curl,0.0,,2.0,normal,20.0,8.0,,,,Biceps
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Hammer Curl (Dumbbell),0.0,,0.0,normal,6.0,16.0,,,,Biceps
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Hammer Curl (Dumbbell),0.0,,1.0,normal,6.0,16.0,,,,Biceps
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Hammer Curl (Dumbbell),0.0,,2.0,normal,6.0,16.0,,,,Biceps
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Triceps Rope Pushdown,,,0.0,normal,12.5,10.0,,,,Triceps
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Triceps Rope Pushdown,,,1.0,normal,12.5,10.0,,,,Triceps
Upper,"19 Apr 2024, 13:38","19 Apr 2024, 14:24",Fastupper musste coden gehen,Triceps Rope Pushdown,,,2.0,normal,12.5,10.0,,,,Triceps
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Pull Up (Assisted),,,0.0,normal,22.5,8.0,,,,Lats
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Pull Up (Assisted),,,1.0,normal,22.5,6.0,,,,Lats
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Pull Up (Assisted),,,2.0,normal,25.0,6.0,,,,Lats
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Seated Cable Row - Bar Grip,,,0.0,warmup,30.0,10.0,,,,Upper Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Seated Cable Row - Bar Grip,,,1.0,normal,50.0,10.0,,,,Upper Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Seated Cable Row - Bar Grip,,,2.0,normal,60.0,8.0,,,,Upper Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Seated Cable Row - Bar Grip,,,3.0,normal,60.0,8.0,,,,Upper Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Back Extension (Weighted Hyperextension),,,0.0,normal,,12.0,,,,Lower Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Back Extension (Weighted Hyperextension),,,1.0,normal,10.0,8.0,,,,Lower Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Back Extension (Weighted Hyperextension),,,2.0,normal,10.0,8.0,,,,Lower Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Latzug,,,0.0,normal,50.0,8.0,,,,custom
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Latzug,,,1.0,normal,50.0,8.0,,,,custom
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Latzug,,,2.0,normal,50.0,8.0,,,,custom
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,EZ Bar Biceps Curl,,,0.0,normal,20.0,10.0,,,,Biceps
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,EZ Bar Biceps Curl,,,1.0,normal,20.0,8.0,,,,Biceps
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,EZ Bar Biceps Curl,,,2.0,normal,20.0,8.0,,,,Biceps
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Rear Delt Reverse Fly (Machine),,,0.0,normal,32.5,8.0,,,,Upper Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Rear Delt Reverse Fly (Machine),,,1.0,normal,32.5,8.0,,,,Upper Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Rear Delt Reverse Fly (Machine),,,2.0,normal,32.5,8.0,,,,Upper Back
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Rope Cable Curl,,,0.0,normal,10.0,10.0,,,,Biceps
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Rope Cable Curl,,,1.0,normal,10.0,10.0,,,,Biceps
Pulling,"16 Apr 2024, 16:06","16 Apr 2024, 17:07",,Rope Cable Curl,,,2.0,normal,10.0,10.0,,,,Biceps
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Bulgarian Split Squat,,,0.0,normal,,16.0,,,,Quadriceps
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Bulgarian Split Squat,,,1.0,normal,10.0,16.0,,,,Quadriceps
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Bulgarian Split Squat,,,2.0,normal,10.0,12.0,,,,Quadriceps
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Bulgarian Split Squat,,,3.0,normal,10.0,10.0,,,,Quadriceps
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Hip Abduction (Machine),,,0.0,normal,60.0,10.0,,,,Glutes
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Hip Abduction (Machine),,,1.0,normal,60.0,10.0,,,,Glutes
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Hip Abduction (Machine),,,2.0,normal,60.0,10.0,,,,Glutes
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Lying Leg Curl (Machine),,,0.0,normal,35.0,8.0,,,,Hamstrings
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Lying Leg Curl (Machine),,,1.0,normal,35.0,8.0,,,,Hamstrings
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Lying Leg Curl (Machine),,,2.0,normal,35.0,8.0,,,,Hamstrings
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Standing Calf Raise (Machine),,,0.0,normal,28.0,10.0,,,,Calves
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Standing Calf Raise (Machine),,,1.0,normal,28.0,10.0,,,,Calves
leg lol,"15 Apr 2024, 15:44","15 Apr 2024, 16:47",,Standing Calf Raise (Machine),,,2.0,normal,28.0,10.0,,,,Calves
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Iso-Lateral Chest Press (Machine),,,0.0,warmup,15.0,10.0,,,,Chest
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Iso-Lateral Chest Press (Machine),,,1.0,normal,25.0,10.0,,,,Chest
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Iso-Lateral Chest Press (Machine),,,2.0,normal,25.0,8.0,,,,Chest
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Iso-Lateral Chest Press (Machine),,,3.0,normal,25.0,8.0,,,,Chest
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Butterfly (Pec Deck),,,0.0,normal,42.5,10.0,,,,custom
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Butterfly (Pec Deck),,,1.0,normal,42.5,8.0,,,,custom
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Butterfly (Pec Deck),,,2.0,normal,42.5,8.0,,,,custom
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Single Arm Lateral Raise (Cable),,,0.0,normal,2.5,20.0,,,,Shoulders
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Single Arm Lateral Raise (Cable),,,1.0,normal,2.5,20.0,,,,Shoulders
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Single Arm Lateral Raise (Cable),,,2.0,normal,2.5,20.0,,,,Shoulders
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Triceps Rope Pushdown,,,0.0,normal,10.0,10.0,,,,Triceps
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Triceps Rope Pushdown,,,1.0,normal,10.0,8.0,,,,Triceps
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Triceps Rope Pushdown,,,2.0,normal,10.0,8.0,,,,Triceps
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Chest Dip,,,0.0,normal,,6.0,,,,custom
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Chest Dip,,,1.0,normal,,7.0,,,,custom
Pushing Ben,"14 Apr 2024, 18:43","14 Apr 2024, 19:41",,Chest Dip,,,2.0,normal,,3.0,,,,custom
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Pull Up (Assisted),,,0.0,normal,20.0,8.0,,,,Lats
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Pull Up (Assisted),,,1.0,normal,22.5,8.0,,,,Lats
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Pull Up (Assisted),,,2.0,normal,25.0,8.0,,,,Lats
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Seated Cable Row - Bar Grip,,,0.0,normal,57.0,8.0,,,,Upper Back
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Seated Cable Row - Bar Grip,,,1.0,normal,57.0,8.0,,,,Upper Back
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Seated Cable Row - Bar Grip,,,2.0,normal,57.0,8.0,,,,Upper Back
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Back Extension (Weighted Hyperextension),,,0.0,normal,,12.0,,,,Lower Back
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Back Extension (Weighted Hyperextension),,,1.0,normal,,10.0,,,,Lower Back
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Latzug,,,0.0,normal,50.0,8.0,,,,custom
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Latzug,,,1.0,normal,45.0,8.0,,,,custom
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Latzug,,,2.0,normal,45.0,8.0,,,,custom
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,EZ Bar Biceps Curl,,,0.0,normal,20.0,10.0,,,,Biceps
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,EZ Bar Biceps Curl,,,1.0,normal,20.0,8.0,,,,Biceps
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,EZ Bar Biceps Curl,,,2.0,normal,20.0,8.0,,,,Biceps
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Rear Delt Reverse Fly (Machine),,,0.0,normal,30.0,9.0,,,,Upper Back
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Rear Delt Reverse Fly (Machine),,,1.0,normal,30.0,8.0,,,,Upper Back
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Rear Delt Reverse Fly (Machine),,,2.0,normal,30.0,8.0,,,,Upper Back
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Rope Cable Curl,,,0.0,normal,10.0,8.0,,,,Biceps
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Rope Cable Curl,,,1.0,normal,10.0,8.0,,,,Biceps
Pulling,"10 Apr 2024, 13:26","10 Apr 2024, 14:24",,Rope Cable Curl,,,2.0,normal,10.0,8.0,,,,Biceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Extension (Machine),,,0.0,warmup,27.5,10.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Extension (Machine),,,1.0,warmup,27.5,10.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Extension (Machine),,,2.0,warmup,27.5,10.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Press (Machine),,,0.0,normal,100.0,12.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Press (Machine),,,1.0,normal,130.0,10.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Press (Machine),,,2.0,normal,130.0,10.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Press (Machine),,,3.0,normal,,10.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Split Squat (Dumbbell),,,0.0,normal,28.0,12.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Split Squat (Dumbbell),,,1.0,normal,28.0,10.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Split Squat (Dumbbell),,,2.0,normal,28.0,10.0,,,,Quadriceps
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Glute,,,0.0,normal,30.0,20.0,,,,custom
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Glute,,,1.0,normal,30.0,20.0,,,,custom
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Glute,,,2.0,normal,30.0,20.0,,,,custom
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Calf Press (Machine),,,0.0,normal,57.5,10.0,,,,Calves
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Calf Press (Machine),,,1.0,normal,60.0,10.0,,,,Calves
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Calf Press (Machine),,,2.0,normal,60.0,10.0,,,,Calves
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Standing Leg Curls,,,0.0,normal,20.0,10.0,,,,Hamstrings
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Standing Leg Curls,,,1.0,normal,20.0,10.0,,,,Hamstrings
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Standing Leg Curls,,,2.0,normal,20.0,10.0,,,,Hamstrings
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Raise Parallel Bars,,,0.0,normal,,8.0,,,,Abdominals
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Raise Parallel Bars,,,1.0,normal,,8.0,,,,Abdominals
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Leg Raise Parallel Bars,,,2.0,normal,,8.0,,,,Abdominals
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Crunch (Machine),,,0.0,normal,45.0,10.0,,,,Abdominals
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Crunch (Machine),,,1.0,normal,45.0,10.0,,,,Abdominals
Lower,"9 Apr 2024, 12:44","9 Apr 2024, 13:45",,Crunch (Machine),,,2.0,normal,45.0,10.0,,,,Abdominals
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Pull Up (Assisted),,,0.0,normal,15.0,6.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Pull Up (Assisted),,,1.0,normal,25.0,6.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Pull Up (Assisted),,,2.0,normal,25.0,6.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Incline Bench Press (Dumbbell),,,0.0,warmup,28.0,10.0,,,,Chest
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Incline Bench Press (Dumbbell),,,1.0,normal,36.0,10.0,,,,Chest
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Incline Bench Press (Dumbbell),,,2.0,normal,36.0,10.0,,,,Chest
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Incline Bench Press (Dumbbell),,,3.0,normal,36.0,10.0,,,,Chest
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Iso-Lateral Row (Machine),,,0.0,normal,80.0,10.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Iso-Lateral Row (Machine),,,1.0,normal,80.0,10.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Iso-Lateral Row (Machine),,,2.0,normal,80.0,8.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Chest Dip (Assisted),,,0.0,normal,,6.0,,,,custom
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Chest Dip (Assisted),,,1.0,normal,12.5,6.0,,,,custom
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Chest Dip (Assisted),,,2.0,normal,12.5,6.0,,,,custom
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Lat Pulldown - Close Grip (Cable),,,0.0,normal,50.0,10.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Lat Pulldown - Close Grip (Cable),,,1.0,normal,50.0,8.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Lat Pulldown - Close Grip (Cable),,,2.0,normal,50.0,8.0,,,,Lats
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Butterfly (Pec Deck),,,0.0,normal,40.0,10.0,,,,custom
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Butterfly (Pec Deck),,,1.0,normal,40.0,8.0,,,,custom
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Butterfly (Pec Deck),,,2.0,normal,40.0,8.0,,,,custom
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,EZ Bar Biceps Curl,0.0,,0.0,normal,20.0,10.0,,,,Biceps
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,EZ Bar Biceps Curl,0.0,,1.0,normal,16.5,8.0,,,,Biceps
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,EZ Bar Biceps Curl,0.0,,2.0,normal,15.0,8.0,,,,Biceps
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Hammer Curl (Dumbbell),0.0,,0.0,normal,6.0,16.0,,,,Biceps
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Hammer Curl (Dumbbell),0.0,,1.0,normal,6.0,16.0,,,,Biceps
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Hammer Curl (Dumbbell),0.0,,2.0,normal,6.0,16.0,,,,Biceps
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Triceps Pushdown,,,0.0,normal,17.5,10.0,,,,Triceps
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Triceps Pushdown,,,1.0,normal,17.5,8.0,,,,Triceps
Upper,"7 Apr 2024, 16:34","7 Apr 2024, 17:35",,Triceps Pushdown,,,2.0,normal,17.5,8.0,,,,Triceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Extension (Machine),,,0.0,warmup,27.5,10.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Extension (Machine),,,1.0,warmup,27.5,10.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Extension (Machine),,,2.0,warmup,27.5,10.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Press (Machine),,,0.0,normal,100.0,10.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Press (Machine),,,1.0,normal,120.0,8.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Press (Machine),,,2.0,normal,130.0,8.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Press (Machine),,,3.0,normal,130.0,8.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Split Squat (Dumbbell),,,0.0,normal,24.0,12.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Split Squat (Dumbbell),,,1.0,normal,24.0,10.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Split Squat (Dumbbell),,,2.0,normal,24.0,10.0,,,,Quadriceps
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Glute,,,0.0,normal,30.0,20.0,,,,custom
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Glute,,,1.0,normal,27.5,20.0,,,,custom
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Glute,,,2.0,normal,27.5,20.0,,,,custom
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Calf Press (Machine),,,0.0,normal,57.5,10.0,,,,Calves
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Calf Press (Machine),,,1.0,normal,57.5,10.0,,,,Calves
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Calf Press (Machine),,,2.0,normal,57.5,10.0,,,,Calves
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Standing Leg Curls,,,0.0,normal,20.0,10.0,,,,Hamstrings
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Standing Leg Curls,,,1.0,normal,20.0,10.0,,,,Hamstrings
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Raise Parallel Bars,,,0.0,normal,,8.0,,,,Abdominals
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Raise Parallel Bars,,,1.0,normal,,8.0,,,,Abdominals
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Leg Raise Parallel Bars,,,2.0,normal,,8.0,,,,Abdominals
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Crunch (Machine),,,0.0,normal,42.5,10.0,,,,Abdominals
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Crunch (Machine),,,1.0,normal,45.0,9.0,,,,Abdominals
Lower,"5 Apr 2024, 12:22","5 Apr 2024, 13:23",,Crunch (Machine),,,2.0,normal,45.0,9.0,,,,Abdominals
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Pull Up (Assisted),,,0.0,normal,20.0,8.0,,,,Lats
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Pull Up (Assisted),,,1.0,normal,22.5,8.0,,,,Lats
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Pull Up (Assisted),,,2.0,normal,25.0,8.0,,,,Lats
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Seated Cable Row - Bar Grip,,,0.0,normal,50.0,10.0,,,,Upper Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Seated Cable Row - Bar Grip,,,1.0,normal,50.0,8.0,,,,Upper Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Seated Cable Row - Bar Grip,,,2.0,normal,50.0,8.0,,,,Upper Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Back Extension (Weighted Hyperextension),,,0.0,normal,,12.0,,,,Lower Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Back Extension (Weighted Hyperextension),,,1.0,normal,10.0,8.0,,,,Lower Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Back Extension (Weighted Hyperextension),,,2.0,normal,10.0,8.0,,,,Lower Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Latzug,,,0.0,normal,40.0,10.0,,,,custom
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Latzug,,,1.0,normal,45.0,8.0,,,,custom
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Latzug,,,2.0,normal,45.0,8.0,,,,custom
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Bicep Curl (Machine),,,0.0,normal,20.0,10.0,,,,Biceps
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Bicep Curl (Machine),,,1.0,normal,20.0,10.0,,,,Biceps
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Bicep Curl (Machine),,,2.0,normal,17.5,9.0,,,,Biceps
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Rear Delt Reverse Fly (Machine),,,0.0,normal,27.5,10.0,,,,Upper Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Rear Delt Reverse Fly (Machine),,,1.0,normal,30.0,8.0,,,,Upper Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Rear Delt Reverse Fly (Machine),,,2.0,normal,30.0,8.0,,,,Upper Back
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Rope Cable Curl,,,0.0,normal,15.0,8.0,,,,Biceps
Back,"4 Apr 2024, 13:49","4 Apr 2024, 14:53",,Rope Cable Curl,,,1.0,normal,15.0,8.0,,,,Biceps
